aux,DB,DP_DB,DP_DA,Rep,DA,Epsilon,Col,Error,EuD,Query
1,3201879.188900747,3380033.429036778,3149826.343813896,72,3205300,0.6,#NodesRequested_sum,55473.65618610382,24488962.02884873,sum
1,3201879.188900747,3351602.9272971554,4938917.033128738,73,3205300,0.6,#NodesRequested_sum,-1733617.0331287384,58219456.78429675,sum
1,3201879.188900747,3375249.4814751376,3167287.5532188416,74,3205300,0.6,#NodesRequested_sum,38012.44678115845,24325509.39027535,sum
1,3201879.188900747,3374053.034700792,2544521.960800171,75,3205300,0.6,#NodesRequested_sum,660778.0391998291,31625409.95714649,sum
1,3201879.188900747,3370811.3952635694,4627068.961679459,76,3205300,0.6,#NodesRequested_sum,-1421768.9616794586,49804146.43595967,sum
1,3201879.188900747,3360738.233030679,4624207.972207069,77,3205300,0.6,#NodesRequested_sum,-1418907.9722070694,49694684.17207869,sum
1,3201879.188900747,3353425.7091533327,3312245.445301056,78,3205300,0.6,#NodesRequested_sum,-106945.44530105591,24506875.19967761,sum
1,3201879.188900747,3359257.922259067,2107612.601761818,79,3205300,0.6,#NodesRequested_sum,1097687.398238182,41399205.34051362,sum
1,3201879.188900747,3370440.6153481277,3748994.647913933,80,3205300,0.6,#NodesRequested_sum,-543694.6479139328,29502376.44055199,sum
1,3201879.188900747,3348468.9709227723,4982523.06306839,81,3205300,0.6,#NodesRequested_sum,-1777223.06306839,59608274.19994969,sum
1,3201879.188900747,3341668.422653673,3792682.5970449448,82,3205300,0.6,#NodesRequested_sum,-587382.5970449448,30249570.058268014,sum
1,3201879.188900747,3363289.7788315234,1184322.938164711,83,3205300,0.6,#NodesRequested_sum,2020977.061835289,66342182.955484934,sum
1,3201879.188900747,3347429.1943217125,3941240.6428613663,84,3205300,0.6,#NodesRequested_sum,-735940.6428613663,32987046.300163243,sum
1,3201879.188900747,3356086.7467246586,3929060.96689415,85,3205300,0.6,#NodesRequested_sum,-723760.9668941498,32757970.88884002,sum
1,3201879.188900747,3353131.787639764,3987815.376056671,86,3205300,0.6,#NodesRequested_sum,-782515.3760566711,34095941.464081354,sum
1,3201879.188900747,3341964.481167777,3232284.1063013077,87,3205300,0.6,#NodesRequested_sum,-26984.10630130768,24419433.15434186,sum
1,3201879.188900747,3345310.6246502963,3236287.8652410507,88,3205300,0.6,#NodesRequested_sum,-30987.86524105072,24277531.06316859,sum
1,3201879.188900747,3340991.7467081714,2340979.842988014,89,3205300,0.6,#NodesRequested_sum,864320.1570119858,36085193.93592198,sum
1,3201879.188900747,3367034.257355187,3533127.6064167023,90,3205300,0.6,#NodesRequested_sum,-327827.60641670227,26246050.683910362,sum
1,3201879.188900747,3375481.06959894,3494826.030210495,91,3205300,0.6,#NodesRequested_sum,-289526.030210495,27093120.03556205,sum
1,3201879.188900747,3345165.82765224,4264245.048240662,92,3205300,0.6,#NodesRequested_sum,-1058945.0482406616,40683321.64860161,sum
1,3201879.188900747,3350858.210354844,3951491.207834244,93,3205300,0.6,#NodesRequested_sum,-746191.2078342438,33734364.030933104,sum
1,3201879.188900747,3329178.401031428,5103878.453552246,94,3205300,0.6,#NodesRequested_sum,-1898578.453552246,62922195.62110582,sum
1,3201879.188900747,3341468.540226995,2163408.348467827,95,3205300,0.6,#NodesRequested_sum,1041891.6515321732,40137344.197510056,sum
1,3201879.188900747,3345326.8893952104,3338493.433401108,96,3205300,0.6,#NodesRequested_sum,-133193.4334011078,24782394.27428282,sum
1,3201879.188900747,3336226.7012239527,3454918.6103982925,97,3205300,0.6,#NodesRequested_sum,-249618.61039829254,26065093.81260317,sum
1,3201879.188900747,3184584.756259728,4418294.371583939,98,3205300,0.6,#NodesRequested_sum,-1212994.3715839386,43416331.81236808,sum
1,3201879.188900747,3182092.3343208465,2900588.8150815964,99,3205300,0.6,#NodesRequested_sum,304711.1849184036,23923637.689449225,sum
1,3201879.188900747,3181014.2111044996,3760197.6956682205,100,3205300,0.6,#NodesRequested_sum,-554897.6956682205,28223418.778110575,sum
1,3201879.188900747,3188257.42366234,3221799.942419052,101,3205300,0.6,#NodesRequested_sum,-16499.942419052124,22607792.821284212,sum
1,3201879.188900747,3177297.976043914,4468918.73116684,102,3205300,0.6,#NodesRequested_sum,-1263618.7311668396,44737251.59545344,sum
1,3201879.188900747,3174096.82875473,3536341.200539589,103,3205300,0.6,#NodesRequested_sum,-331041.2005395889,25476787.878160566,sum
1,3201879.188900747,3185320.163715152,4072083.684873581,104,3205300,0.6,#NodesRequested_sum,-866783.6848735809,35141168.642524205,sum
1,3201879.188900747,3170250.153335005,1104143.3702878952,105,3205300,0.6,#NodesRequested_sum,2101156.629712105,68237281.56952399,sum
1,3201879.188900747,3193562.334537017,2970189.9801044464,106,3205300,0.6,#NodesRequested_sum,235110.0198955536,24525907.006205585,sum
1,3201879.188900747,3179891.185565945,3181332.053167343,107,3205300,0.6,#NodesRequested_sum,23967.94683265686,23262419.841112383,sum
1,3201879.188900747,3161907.0964794117,2731822.4750156403,108,3205300,0.6,#NodesRequested_sum,473477.52498435974,26805026.139250457,sum
1,3201879.188900747,3165183.34957586,3709415.9347524643,109,3205300,0.6,#NodesRequested_sum,-504115.9347524643,27742375.1323895,sum
1,3201879.188900747,3194094.7089376957,3704473.538830757,110,3205300,0.6,#NodesRequested_sum,-499173.53883075714,27999829.996539205,sum
1,3201879.188900747,3215967.250575228,2926814.660159111,111,3205300,0.6,#NodesRequested_sum,278485.339840889,25157315.0638556,sum
1,3201879.188900747,3172663.1271948195,3654108.221506119,112,3205300,0.6,#NodesRequested_sum,-448808.2215061188,27109680.160277292,sum
1,3201879.188900747,3199605.0525373416,4531913.764105797,113,3205300,0.6,#NodesRequested_sum,-1326613.7641057968,46895274.31810084,sum
1,3201879.188900747,3181828.443515665,4128664.921102524,114,3205300,0.6,#NodesRequested_sum,-923364.9211025238,37167633.952799216,sum
1,3201879.188900747,3183686.848662004,2270467.2297086716,115,3205300,0.6,#NodesRequested_sum,934832.7702913284,36868151.13927938,sum
1,3201879.188900747,3187400.6504268795,3448274.2018489838,116,3205300,0.6,#NodesRequested_sum,-242974.20184898376,24969832.515114088,sum
1,3201879.188900747,3202788.6089281477,1832318.1641244888,117,3205300,0.6,#NodesRequested_sum,1372981.8358755112,48622169.76162257,sum
1,3201879.188900747,3166602.0714667146,3492383.892562866,118,3205300,0.6,#NodesRequested_sum,-287083.8925628662,24466013.74834179,sum
1,3201879.188900747,3135170.381172344,2439812.8720092773,119,3205300,0.6,#NodesRequested_sum,765487.1279907227,32678887.359842222,sum
1,3201879.188900747,3134390.9869890744,791369.3422546387,120,3205300,0.6,#NodesRequested_sum,2413930.6577453613,77493058.55282384,sum
1,3201879.188900747,3130358.079276365,2807050.9546575546,121,3205300,0.6,#NodesRequested_sum,398249.0453424454,26605967.47160327,sum
1,3201879.188900747,3163317.4235170805,1810608.3401079178,122,3205300,0.6,#NodesRequested_sum,1394691.6598920822,48478423.8928061,sum
1,3201879.188900747,3159082.843637247,2178918.120926857,123,3205300,0.6,#NodesRequested_sum,1026381.879073143,39437541.5819635,sum
1,3201879.188900747,3172249.412008814,1608903.2041387558,124,3205300,0.6,#NodesRequested_sum,1596396.7958612442,54044682.57972074,sum
1,3201879.188900747,3152968.5406853235,2680963.8528003693,125,3205300,0.6,#NodesRequested_sum,524336.1471996307,28002993.51795661,sum
1,3201879.188900747,3168681.3892309093,2685224.718652725,126,3205300,0.6,#NodesRequested_sum,520075.2813472748,27770355.223285444,sum
1,3201879.188900747,3146462.257452109,2119786.9943065643,127,3205300,0.6,#NodesRequested_sum,1085513.0056934357,40641879.194889314,sum
1,3201879.188900747,3159158.5772661567,2572945.590929985,128,3205300,0.6,#NodesRequested_sum,632354.409070015,29854711.810579143,sum
1,3201879.188900747,3161971.7460476416,4504092.481892586,129,3205300,0.6,#NodesRequested_sum,-1298792.4818925858,45644383.58630917,sum
1,3201879.188900747,3120574.806988887,4445820.2786922455,130,3205300,0.6,#NodesRequested_sum,-1240520.2786922455,44351000.822618544,sum
1,3201879.188900747,3160176.081782329,5258247.891534805,131,3205300,0.6,#NodesRequested_sum,-2052947.8915348053,66928549.81044817,sum
1,3201879.188900747,3174810.3988282573,3342787.6314458847,132,3205300,0.6,#NodesRequested_sum,-137487.6314458847,23835394.077648636,sum
1,3201879.188900747,3164151.268126802,2261407.453262329,133,3205300,0.6,#NodesRequested_sum,943892.5467376709,36899178.61855976,sum
1,3201879.188900747,3149937.744649611,3105616.761507988,134,3205300,0.6,#NodesRequested_sum,99683.23849201202,23465809.71009533,sum
1,3201879.188900747,3155154.1447650543,3494861.0943317413,135,3205300,0.6,#NodesRequested_sum,-289561.09433174133,24463154.221247826,sum
1,3201879.188900747,3168333.138437658,3270663.568459511,136,3205300,0.6,#NodesRequested_sum,-65363.5684595108,23626107.364306606,sum
1,3201879.188900747,3127995.7673763097,3819435.557047844,137,3205300,0.6,#NodesRequested_sum,-614135.5570478439,29780870.472283434,sum
1,3201879.188900747,3172576.267960715,3733172.25139904,138,3205300,0.6,#NodesRequested_sum,-527872.2513990402,29226648.38667731,sum
1,3201879.188900747,3164936.0203872975,4429873.111728668,139,3205300,0.6,#NodesRequested_sum,-1224573.1117286682,44341088.45254982,sum
1,3201879.188900747,3139839.284569791,3395388.1791915894,140,3205300,0.6,#NodesRequested_sum,-190088.17919158936,24564546.81937122,sum
1,3201879.188900747,3099611.6311939904,3959604.5548582077,141,3205300,0.6,#NodesRequested_sum,-754304.5548582077,33098794.86289311,sum
1,3201879.188900747,3085393.1511472003,4783566.775032997,142,3205300,0.6,#NodesRequested_sum,-1578266.7750329971,53581648.42370141,sum
1,3201879.188900747,3126317.7292625126,1979301.5312366486,143,3205300,0.6,#NodesRequested_sum,1225998.4687633514,44573350.78941559,sum
1,3201879.188900747,3145990.5163932494,3129050.3900175095,144,3205300,0.6,#NodesRequested_sum,76249.60998249054,24127906.68091292,sum
1,3201879.188900747,3159074.679414437,2932012.576051712,145,3205300,0.6,#NodesRequested_sum,273287.42394828796,22694329.051337227,sum
1,3201879.188900747,3169544.3513418976,3800670.6092710495,146,3205300,0.6,#NodesRequested_sum,-595370.6092710495,28885322.12871008,sum
1,3201879.188900747,3158853.0154817896,3906076.479048729,147,3205300,0.6,#NodesRequested_sum,-700776.479048729,29662084.66222064,sum
1,3201879.188900747,3182186.086763623,3214784.7349891663,148,3205300,0.6,#NodesRequested_sum,-9484.73498916626,20802522.363399934,sum
1,3201879.188900747,3171181.1363350376,3526025.829530716,149,3205300,0.6,#NodesRequested_sum,-320725.82953071594,24018440.674926236,sum
1,3201879.188900747,3174262.6501289364,2460957.0747261047,0,3205300,0.7,#NodesRequested_sum,744342.9252738953,30586363.374667402,sum
1,3201879.188900747,3242518.7510048216,4163691.3852500916,1,3205300,0.7,#NodesRequested_sum,-958391.3852500916,35442415.52024007,sum
1,3201879.188900747,3256476.4142686385,3594657.7470521927,2,3205300,0.7,#NodesRequested_sum,-389357.7470521927,23796472.11127535,sum
1,3201879.188900747,3238146.62513639,3917836.966939926,3,3205300,0.7,#NodesRequested_sum,-712536.9669399261,29253333.231556777,sum
1,3201879.188900747,3228826.0990353795,2239522.7115592957,4,3205300,0.7,#NodesRequested_sum,965777.2884407043,35278709.20187035,sum
1,3201879.188900747,3241188.2985587134,3680715.121151924,5,3205300,0.7,#NodesRequested_sum,-475415.12115192413,24476564.842867628,sum
1,3201879.188900747,3253130.2018745407,3333679.1283979416,6,3205300,0.7,#NodesRequested_sum,-128379.12839794159,20255021.464764617,sum
1,3201879.188900747,3222845.285290137,2187822.5402383804,7,3205300,0.7,#NodesRequested_sum,1017477.4597616196,37168406.44451823,sum
1,3201879.188900747,3268917.350263929,2091199.3525743484,8,3205300,0.7,#NodesRequested_sum,1114100.6474256516,39672500.17083927,sum
1,3201879.188900747,3228299.8000536975,3223243.3458452225,9,3205300,0.7,#NodesRequested_sum,-17943.345845222473,20205871.70519865,sum
1,3201879.188900747,3266030.3837409187,2916902.4455947876,10,3205300,0.7,#NodesRequested_sum,288397.5544052124,21406555.215562005,sum
1,3201879.188900747,3240425.263352398,3110359.096282959,11,3205300,0.7,#NodesRequested_sum,94940.90371704102,22183770.87600607,sum
1,3201879.188900747,3235170.2947267727,3204936.7246255875,12,3205300,0.7,#NodesRequested_sum,363.2753744125366,20028562.612298463,sum
1,3201879.188900747,3248322.733452839,3732749.733344078,13,3205300,0.7,#NodesRequested_sum,-527449.7333440781,26420933.359889496,sum
1,3201879.188900747,3255646.839825903,3540845.3078222275,14,3205300,0.7,#NodesRequested_sum,-335545.3078222275,24010550.461344723,sum
1,3201879.188900747,3256038.9750782447,3506603.101483345,15,3205300,0.7,#NodesRequested_sum,-301303.10148334503,22392331.73497135,sum
1,3201879.188900747,3269187.2159862486,3528252.5387420654,16,3205300,0.7,#NodesRequested_sum,-322952.53874206543,23220355.141739834,sum
1,3201879.188900747,3265632.6986162667,5044138.615841866,17,3205300,0.7,#NodesRequested_sum,-1838838.6158418655,59934121.053974755,sum
1,3201879.188900747,3250583.658981392,3271147.0036144257,18,3205300,0.7,#NodesRequested_sum,-65847.00361442566,16978963.150468085,sum
1,3201879.188900747,3244317.78347508,2926318.8407583237,19,3205300,0.7,#NodesRequested_sum,278981.15924167633,20427928.023376744,sum
1,3201879.188900747,3219666.547794714,4088826.0982675552,20,3205300,0.7,#NodesRequested_sum,-883526.0982675552,33085705.318696525,sum
1,3201879.188900747,3208222.6624162607,3142135.9250822067,21,3205300,0.7,#NodesRequested_sum,63164.074917793274,19307885.273855884,sum
1,3201879.188900747,3241257.626858962,3195670.554924011,22,3205300,0.7,#NodesRequested_sum,9629.44507598877,18853909.972706463,sum
1,3201879.188900747,3253865.6015190464,3096820.814218521,23,3205300,0.7,#NodesRequested_sum,108479.18578147888,18997691.98179648,sum
1,3201879.188900747,3268163.468804287,3566251.219455719,24,3205300,0.7,#NodesRequested_sum,-360951.219455719,22810117.0868465,sum
1,3201879.188900747,3256504.714772306,1168585.9953861237,25,3205300,0.7,#NodesRequested_sum,2036714.0046138763,65105868.39760622,sum
1,3201879.188900747,3271792.9473721986,4383677.353700638,26,3205300,0.7,#NodesRequested_sum,-1178377.3537006378,40383097.10556128,sum
1,3201879.188900747,3273246.304125569,3697134.375910759,27,3205300,0.7,#NodesRequested_sum,-491834.375910759,24237826.02619334,sum
1,3201879.188900747,3230348.2216426483,3184218.453968048,28,3205300,0.7,#NodesRequested_sum,21081.546031951904,19156378.284551915,sum
1,3201879.188900747,3227745.88288102,3165351.0079517365,29,3205300,0.7,#NodesRequested_sum,39948.99204826355,20920178.307312824,sum
1,3201879.188900747,3230477.0077404035,5109129.75141716,30,3205300,0.7,#NodesRequested_sum,-1903829.75141716,61270440.69110514,sum
1,3201879.188900747,3229548.588028337,1805893.7914686203,31,3205300,0.7,#NodesRequested_sum,1399406.2085313797,46337999.5727886,sum
1,3201879.188900747,3254086.42561424,3600146.6761426926,32,3205300,0.7,#NodesRequested_sum,-394846.67614269257,23280111.600357648,sum
1,3201879.188900747,3225979.5393765923,3707237.8404769897,33,3205300,0.7,#NodesRequested_sum,-501937.84047698975,24943113.38175601,sum
1,3201879.188900747,3212973.2456504893,2646905.9304466248,34,3205300,0.7,#NodesRequested_sum,558394.0695533752,26287478.103928607,sum
1,3201879.188900747,3201720.340730114,3740218.8608846664,35,3205300,0.7,#NodesRequested_sum,-534918.8608846664,25315486.763680734,sum
1,3201879.188900747,3215706.5493967677,4548583.964754105,36,3205300,0.7,#NodesRequested_sum,-1343283.9647541046,45475433.119743206,sum
1,3201879.188900747,3216172.031208921,2364146.4412555695,37,3205300,0.7,#NodesRequested_sum,841153.5587444305,31668894.88217455,sum
1,3201879.188900747,3221057.1574650505,2336241.1762599945,38,3205300,0.7,#NodesRequested_sum,869058.8237400055,33117226.538133472,sum
1,3201879.188900747,3176923.0172307133,5167110.923956871,39,3205300,0.7,#NodesRequested_sum,-1961810.923956871,62984482.45133731,sum
1,3201879.188900747,3207087.1039796667,3962371.212100029,40,3205300,0.7,#NodesRequested_sum,-757071.212100029,30075524.15116868,sum
1,3201879.188900747,3216964.8221346606,2756905.6456365585,41,3205300,0.7,#NodesRequested_sum,448394.35436344147,22738083.771059293,sum
1,3201879.188900747,3197953.4587348644,3310802.349571228,42,3205300,0.7,#NodesRequested_sum,-105502.34957122803,19973481.25228638,sum
1,3201879.188900747,3171398.9973830795,4552974.743936539,43,3205300,0.7,#NodesRequested_sum,-1347674.7439365387,45234231.65929543,sum
1,3201879.188900747,3218038.6055679955,3493935.715036392,44,3205300,0.7,#NodesRequested_sum,-288635.7150363922,21385633.720320236,sum
1,3201879.188900747,3236264.79011535,3043710.8159017563,45,3205300,0.7,#NodesRequested_sum,161589.1840982437,20044615.68079168,sum
1,3201879.188900747,3209355.3725921926,4199721.420276642,46,3205300,0.7,#NodesRequested_sum,-994421.4202766418,36295610.92749502,sum
1,3201879.188900747,3250813.198623208,2909244.6120290756,47,3205300,0.7,#NodesRequested_sum,296055.3879709244,21864681.530241936,sum
1,3201879.188900747,3257635.829712604,1572067.910835266,48,3205300,0.7,#NodesRequested_sum,1633232.089164734,53713966.85668725,sum
1,3201879.188900747,3281636.675838198,3090244.0002326965,49,3205300,0.7,#NodesRequested_sum,115055.99976730347,21343209.2911802,sum
1,3201879.188900747,3264653.681589099,4588289.802237511,50,3205300,0.7,#NodesRequested_sum,-1382989.8022375107,47290068.92655014,sum
1,3201879.188900747,3279801.051361162,2914474.604180336,51,3205300,0.7,#NodesRequested_sum,290825.395819664,22410509.628689982,sum
1,3201879.188900747,3278772.584374048,2763052.950884819,52,3205300,0.7,#NodesRequested_sum,442247.04911518097,24640504.622427206,sum
1,3201879.188900747,3283156.6482006786,2939857.2982082367,53,3205300,0.7,#NodesRequested_sum,265442.7017917633,22147703.528355554,sum
1,3201879.188900747,3283395.9190481473,2915864.118865013,54,3205300,0.7,#NodesRequested_sum,289435.8811349869,22462511.73595887,sum
1,3201879.188900747,3288785.290631523,3092728.155096054,55,3205300,0.7,#NodesRequested_sum,112571.84490394592,21013911.57038941,sum
1,3201879.188900747,3287895.697041159,4290795.0997133255,56,3205300,0.7,#NodesRequested_sum,-1085495.0997133255,39210426.7248425,sum
1,3201879.188900747,3294312.102531459,3665547.286467552,57,3205300,0.7,#NodesRequested_sum,-460247.2864675522,25356873.927329995,sum
1,3201879.188900747,3288146.3313027592,4265492.783438683,58,3205300,0.7,#NodesRequested_sum,-1060192.7834386826,38639053.93629189,sum
1,3201879.188900747,3279401.8814491187,4527070.721569061,59,3205300,0.7,#NodesRequested_sum,-1321770.7215690613,45503981.81422907,sum
1,3201879.188900747,3286037.7382424106,1937917.8985700607,60,3205300,0.7,#NodesRequested_sum,1267382.1014299393,43961026.61040515,sum
1,3201879.188900747,3294116.80989851,2613540.899662018,61,3205300,0.7,#NodesRequested_sum,591759.1003379822,27574367.383886084,sum
1,3201879.188900747,3297195.808914112,3155496.494339943,62,3205300,0.7,#NodesRequested_sum,49803.50566005707,21023389.498517055,sum
1,3201879.188900747,3283690.5690140286,5461527.809152603,63,3205300,0.7,#NodesRequested_sum,-2256227.809152603,72036607.02503654,sum
1,3201879.188900747,3290377.23335369,3071245.586470604,64,3205300,0.7,#NodesRequested_sum,134054.41352939606,20979512.552989274,sum
1,3201879.188900747,3295670.276970127,3106837.040280342,65,3205300,0.7,#NodesRequested_sum,98462.9597196579,20982526.040093474,sum
1,3201879.188900747,3301258.9860728034,4642713.185913086,66,3205300,0.7,#NodesRequested_sum,-1437413.185913086,48660685.880935155,sum
1,3201879.188900747,3297684.795071842,4392181.634713173,67,3205300,0.7,#NodesRequested_sum,-1186881.634713173,41809829.462491326,sum
1,3201879.188900747,3282460.26868761,6413513.413050652,68,3205300,0.7,#NodesRequested_sum,-3208213.4130506516,100168437.32013632,sum
1,3201879.188900747,3295400.3246344556,1694567.0592365265,69,3205300,0.7,#NodesRequested_sum,1510732.9407634735,50207559.63264878,sum
1,3201879.188900747,3344036.0410847897,3867539.791193962,70,3205300,0.7,#NodesRequested_sum,-662239.7911939621,29091960.446858447,sum
1,3201879.188900747,3349719.388785518,3540388.928100586,71,3205300,0.7,#NodesRequested_sum,-335088.92810058594,23383776.397443194,sum
1,3201879.188900747,3336468.8880686187,3282588.140440941,72,3205300,0.7,#NodesRequested_sum,-77288.14044094086,21723061.22449199,sum
1,3201879.188900747,3335643.5354649727,3570568.876273155,73,3205300,0.7,#NodesRequested_sum,-365268.8762731552,24357439.850577585,sum
1,3201879.188900747,3344913.514075457,2445506.264268875,74,3205300,0.7,#NodesRequested_sum,759793.7357311249,31763249.13123361,sum
1,3201879.188900747,3338076.6154289483,2509895.6904411316,75,3205300,0.7,#NodesRequested_sum,695404.3095588684,30340231.831928648,sum
1,3201879.188900747,3361952.4223988005,3724793.5436029434,76,3205300,0.7,#NodesRequested_sum,-519493.5436029434,27871049.99217632,sum
1,3201879.188900747,3354845.168913381,3451008.6828899384,77,3205300,0.7,#NodesRequested_sum,-245708.68288993835,24177308.04364895,sum
1,3201879.188900747,3367035.280480465,1924229.6542797089,78,3205300,0.7,#NodesRequested_sum,1281070.3457202911,45401705.4317582,sum
1,3201879.188900747,3360810.5154540474,3822577.9108724594,79,3205300,0.7,#NodesRequested_sum,-617277.9108724594,29707807.351030007,sum
1,3201879.188900747,3360381.8989195223,3255307.996711731,80,3205300,0.7,#NodesRequested_sum,-50007.99671173096,22976227.442630872,sum
1,3201879.188900747,3354182.325401281,2503140.688692093,81,3205300,0.7,#NodesRequested_sum,702159.3113079071,31524798.736311547,sum
1,3201879.188900747,3351517.0426840824,1461038.5331640244,82,3205300,0.7,#NodesRequested_sum,1744261.4668359756,58113873.384935506,sum
1,3201879.188900747,3354191.1209289078,3381542.1735630035,83,3205300,0.7,#NodesRequested_sum,-176242.17356300354,23764703.113402504,sum
1,3201879.188900747,3277661.5266420906,2520378.177447319,84,3205300,0.7,#NodesRequested_sum,684921.822552681,31550382.331181154,sum
1,3201879.188900747,3283425.650657602,2889602.879893303,85,3205300,0.7,#NodesRequested_sum,315697.1201066971,25546631.517012145,sum
1,3201879.188900747,3283068.3617665498,2711092.880045891,86,3205300,0.7,#NodesRequested_sum,494207.1199541092,28061260.104454767,sum
1,3201879.188900747,3288263.9198591453,2603282.7526893616,87,3205300,0.7,#NodesRequested_sum,602017.2473106384,29995392.677256163,sum
1,3201879.188900747,3280760.3600354576,2873330.891368866,88,3205300,0.7,#NodesRequested_sum,331969.10863113403,25787652.735840622,sum
1,3201879.188900747,3281463.783197597,3944091.9178705215,89,3205300,0.7,#NodesRequested_sum,-738791.9178705215,32809099.94933311,sum
1,3201879.188900747,3288951.86780564,3092527.083486557,90,3205300,0.7,#NodesRequested_sum,112772.916513443,24039452.905607678,sum
1,3201879.188900747,3172885.1883147582,3041653.1943006516,91,3205300,0.7,#NodesRequested_sum,163646.80569934845,22478924.8065751,sum
1,3201879.188900747,3297000.238558462,2858376.9140787125,92,3205300,0.7,#NodesRequested_sum,346923.08592128754,23575566.440713186,sum
1,3201879.188900747,3298217.714560353,3320759.9568624496,93,3205300,0.7,#NodesRequested_sum,-115459.95686244965,21485748.437388804,sum
1,3201879.188900747,3304943.8943235017,3350469.5630435944,94,3205300,0.7,#NodesRequested_sum,-145169.56304359436,21750715.793694578,sum
1,3201879.188900747,3311785.5013427283,3084855.7505102158,95,3205300,0.7,#NodesRequested_sum,120444.24948978424,21728284.505561795,sum
1,3201879.188900747,3314851.9548094673,2520727.1975364685,96,3205300,0.7,#NodesRequested_sum,684572.8024635315,29948001.736893464,sum
1,3201879.188900747,3308444.3705745465,3486804.5847148895,97,3205300,0.7,#NodesRequested_sum,-281504.5847148895,23122303.257561557,sum
1,3201879.188900747,3315684.6694560144,3902858.185894966,98,3205300,0.7,#NodesRequested_sum,-697558.1858949661,30236172.014894433,sum
1,3201879.188900747,3312569.271010352,3514123.114873886,99,3205300,0.7,#NodesRequested_sum,-308823.1148738861,23386836.780588962,sum
1,3201879.188900747,3309171.8932412555,4000959.892595291,100,3205300,0.7,#NodesRequested_sum,-795659.8925952911,32456925.576473147,sum
1,3201879.188900747,3310196.7735693995,2224575.817556381,101,3205300,0.7,#NodesRequested_sum,980724.1824436188,36904227.14321646,sum
1,3201879.188900747,3314459.9324143077,2628638.9985818863,102,3205300,0.7,#NodesRequested_sum,576661.0014181137,27874605.019955683,sum
1,3201879.188900747,3309704.502675117,4589569.3047504425,103,3205300,0.7,#NodesRequested_sum,-1384269.3047504425,47493239.931780785,sum
1,3201879.188900747,3303660.2324753967,3908257.900513649,104,3205300,0.7,#NodesRequested_sum,-702957.900513649,30374726.224620253,sum
1,3201879.188900747,3298303.185476859,2689517.383582115,105,3205300,0.7,#NodesRequested_sum,515782.6164178848,26669561.935994983,sum
1,3201879.188900747,3294970.8220481067,3074159.64925766,106,3205300,0.7,#NodesRequested_sum,131140.3507423401,21973236.968192685,sum
1,3201879.188900747,3304577.5953703863,1807311.8945999146,107,3205300,0.7,#NodesRequested_sum,1397988.1054000854,47857220.395678386,sum
1,3201879.188900747,3299293.273679227,3923561.503520012,108,3205300,0.7,#NodesRequested_sum,-718261.5035200119,30678121.45556726,sum
1,3201879.188900747,3301449.3671779674,3142505.1617212296,109,3205300,0.7,#NodesRequested_sum,62794.83827877045,21551392.018249515,sum
1,3201879.188900747,3299453.8037174246,3472597.7018442154,110,3205300,0.7,#NodesRequested_sum,-267297.7018442154,22942949.96213899,sum
1,3201879.188900747,3301802.890325182,2309551.6690006256,111,3205300,0.7,#NodesRequested_sum,895748.3309993744,34798659.62420328,sum
1,3201879.188900747,3293442.691851436,4384878.759295464,112,3205300,0.7,#NodesRequested_sum,-1179578.7592954636,41930148.39860828,sum
1,3201879.188900747,3276245.1249128333,3403666.4294195175,113,3205300,0.7,#NodesRequested_sum,-198366.42941951752,22261398.26674009,sum
1,3201879.188900747,3271768.301611337,3403456.156763077,114,3205300,0.7,#NodesRequested_sum,-198156.15676307678,22309262.46240662,sum
1,3201879.188900747,3279323.1551666856,2678652.5310869217,115,3205300,0.7,#NodesRequested_sum,526647.4689130783,26874798.68307938,sum
1,3201879.188900747,3281947.1646682806,2571958.806537628,116,3205300,0.7,#NodesRequested_sum,633341.1934623718,28937520.362763323,sum
1,3201879.188900747,3281317.6528692003,3018519.410777092,117,3205300,0.7,#NodesRequested_sum,186780.58922290802,22398759.44700251,sum
1,3201879.188900747,3279010.537493241,3019150.005508423,118,3205300,0.7,#NodesRequested_sum,186149.99449157715,22417735.95848238,sum
1,3201879.188900747,3290848.914902589,1570387.278585434,119,3205300,0.7,#NodesRequested_sum,1634912.721414566,54458044.28113635,sum
1,3201879.188900747,3288478.409131339,3286866.288939476,120,3205300,0.7,#NodesRequested_sum,-81566.28893947601,21636651.511595942,sum
1,3201879.188900747,3288308.7197458996,3682398.6366262436,121,3205300,0.7,#NodesRequested_sum,-477098.6366262436,26128665.39648443,sum
1,3201879.188900747,3289703.528202103,2074139.2326259613,122,3205300,0.7,#NodesRequested_sum,1131160.7673740387,40960906.59678198,sum
1,3201879.188900747,3284305.5862227,3488304.95006752,123,3205300,0.7,#NodesRequested_sum,-283004.95006752014,23646444.49779839,sum
1,3201879.188900747,3264517.2305323784,5489674.424942017,124,3205300,0.7,#NodesRequested_sum,-2284374.4249420166,73208459.98284827,sum
1,3201879.188900747,3271157.6251736768,3297652.222055435,125,3205300,0.7,#NodesRequested_sum,-92352.22205543518,21849609.319362223,sum
1,3201879.188900747,3281062.068378012,2761361.4789791107,126,3205300,0.7,#NodesRequested_sum,443938.5210208893,25892159.092397712,sum
1,3201879.188900747,3264352.216108316,3947559.991422653,127,3205300,0.7,#NodesRequested_sum,-742259.9914226532,31653822.30734665,sum
